text_clean,label
hướng dương cái đấy thì chịu btw bài who ft với lauv nghe lắm,0
cáu vai lon,0
méo hiểu thể_loại fashion gì luôn nhìn bẩn mắt,1
nhìn bộ trên tường cái ghế là đúng kiểu bạo_dâm,1
chai tommy chính hãng tao mua 96 đô chai giò trắng là 98 đô cái nào gần tr3 đâu nước_hoa 150 mà thật nhỉ,0
coi mà bắt full lo_la nó đã rf quá,0
cai_miệng nhìn co_duyên_chưởi nhìn cai_miệng duyen,0
gia_đình nào đó,0
thương mi nhon_chém hết,0
thanh phấn nghỉ vậy rồi 12 nhở,0
diệp đình_huy chắc bạn không hiểu từ đấy,0
kim hàng kèo thơm may khong,0
lại bảo ghép,0
vui_vẻ không quạo,0
chị ấy rất tỉnh và xinh_gái,0
cô chững_chạc hơn nhiều roi,0
má tot quá má ơi 0903116878 mobi,0
sai sai anh,0
lê phát_nguyen cao_cuong khoai_lang phan_lương_trường linh_chang chang nhớ nha,0
tp hcm nhật nội_thi trung_quoc,0
mai anh độ bắt_đầu live thì cả bộ_tộc chào_cờ rồi hát_tộc ca,0
dỗi vai lon,0
họ coi_trọng cái_sĩ của họ thực_ra nó là sĩ_diện còn thực_tế họ là lu ăn cháo đá bát thuong_cảm họ có não cung_nhu không,1
trần_nhật uống milo im mẹ mồm,0
nên nhớ đất_nước nầy tài_sản nầy là của dân_tộc nhân_dân viết nam chứ không phải của cái đảng_cs cái đảng_nầy như cơ_quan quản_lý quản_lý không xong thì để người khác quản_lý chứ đừng lỳ cái mặt bám ghế làm đất_nước ngày_càng lụn_bại tàn_mạt toi,2
vải lông gì tỷ nổ lằn nổ lốn dell quan_tâm,2
nguyễn_văn_nhã kệ bn đi ban mệt lắm,0
biết tên nhạc xin,0
hoan_banana tự_nhiên kêu nó câm_may có vấn_đề về thần_kinh khong,2
on,0
anh_em đăng_ký kênh youtube chính_thức của hải_nha,0
trần diên_dưỡng ghế ấy liên_hệ thần_lừa nhé,0
tú ông ngu suẩn nhìn mặt và thái_độ sặc_mùi âm_hộ,2
tiết_mục thư_giãn cuối tuần của phobolsa tv zâng tâc ziêng là rất,0
trông vừa khít lỗ đít luôn,1
soái ca tên ngon,0
nguyễn_thế sơn nghe nhìu lần sẽ thấy khác bạn,0
chuẩn ưii,0
đi qua_ý cách_ly đi anh đúng chuẩn châu_âu,0
anh châu em xin nich fb anh để em đt gặp cô kim nc,0
ổng nầy đánh_giá là làm_việc nguyên_tắc cứng_nhắc,0
chửi khong lại tức quá ngủ hổng được thức tới sáng luôn,0
hủy thằng bố mày_ý ngu,2
tôi thấy bác viết bài nói đúng,0
chàng trai voi_điệu múa bê_bết,0
kẻ tổn_thương lại muốn tổn_thương người khác,0
nước đii hayy đấy,0
đoàn sơn tênh chơi,0
sống nhanh lên nào,0
xem tom và jerry đừnng xem mèo tom nữa,0
hyeong tea thôi ông im_hộ mồm đi thánh_nhân đọc có_vẻ như tiên_nguyễn thì bảo_tiên nguyễn_bắt_bẻ cái gì đây,0
trần nguyên_khôi,0
cả chỉ ngu như nhau thoii khỏi so_sánh,2
điều kì_diệu phòng giam số,0
ngọc đặng_lắt_léo lại vào sở_trường của bọn mình mới đau chứ hiuhiu,0
nhìn cây_bút là hiểu roi hén,0
thế thì các quan làm_sao đóng tiền du_học khong biết trg nc ngoài có thu hồ tệ_khong ta,0
khá mà buồn vì nv chính die,0
khiếp,0
coronavirut nó làm mọi người hiểu chân_ly cuộc_sống,0
tạ thị_quỳnh ăn cứt,2
ông cóc nào_chế hình_độc thật,0
đậu xanh,1
giết linh cá_lóc tui ủng_hộ 10 usd,2
cô nói_chuyện dễ_thương ghê,0
đỏ gì mà ngay sát bờ là,0
đặng ngọc_hà làm youtobe nói đơ vai ca lon_nhạt nữa,0
đắng,1
quê vùng_sâu_vùng_xa chỉ có mỗi cái tv xem vtv nên dân vẫn tin_yêu đãng lắm,0
trần trang_bond nhà mình đi trc thời_đại,0
thằng ad chắc công_giáo nên suốt ngày thiên_đường,2
mode gam sena auto win,0
chắc lão đại_biểu này ít đọc báo nên hơi bị mù thông_tin bây_giờ đường gặp trẻ trâu thì bị đấm lúc_nào éo biết nhé,1
stt ngu mức này còn cop lại được đm,1
đmm chúng_nó cứ giết người kiều này có ngày người_nhà người ta đánh bomm chết cha lũ bác_sỹ như mày,2
vãi cả anh tèo sang đây hóng,0
cón mẹ may khong may ak ma_khong co_van hoa ak,2
về nước chưa việt kiều_mỹ,0
thôi thôi thôi thôi thôi thôi mày đừng có bốc_phét mày đừng có mồm điêu_đi,0
xin fb chổ chi làm chi đẹp nha chi hieu,0
vãi cả vuốt_má nhau,0
xem mà cười đau bụng,0
okeere,0
thịt chó đây này mấy bố,0
lại lợi_dụng trẻ_em tội_ác,0
tài duy_liu liu tài_khong biết khánh_phương ahihi,0
về lập kênh mới,0
đừng nghe cộng_sản nói hãy nhìn cộng_sản làm muôn_đời vẫn không sai,2
anh ba reaction bài của cô mina đi,0
linda ngày_xưa linda bây_h khác_biệt luôn ngày_xưa chửi_hơi kém sang tý bây_h nói câu nào thấm hơn mu lồn câu đó đúng khong cả nhà,0
đời toi lúc_nào hạnh_phúc khong trọn_vẹn,0
thầy còn chưa có tiền mua quần_áo mới nha mấy đứa,0
xin cộng lông,0
nguyễn_văn_tường nghe nhiều mà toi_cung thuộc mẹ nó luốn,0
không nói được gì,0
của ló anh ơi,0
tôi tin vào người nhật vì họ khong lấy sự dốc_láo làm chân_lý để sống,0
đánh nhà,0
với điều_kiện phải đảm_bảo tiến_độ công_việc nhé là làm_việc nhà chứ ăn_ở khong thì khong có đồng,0
may cầm_đầu đi ad,0
like,0
phe vai lon,0
tập này cj lâm_khánh chi đẹp mà nhìn thấy hiền dễ_thương ghê,0
trại thương_điên sẽ mang bạn mọi điều mong_muốn,2
cô chửi quá,0
kiếp này coi như bỏ,0
xin facebook của đệ nhất danh hài,0
sự xoăn,0
deo,0
lâm_chí_khanh nói_chuyện nge_mắt mệt,0
nguyễn_hồng_phi cập_nhật ttin phải nhanh nhưng cũg chíh xác anh,0
abe lam_susan 0175 dau ik,0
chiếc xe đen đang dừng vì lí_do gì đó xem miếng trắng bên phải xe giữ nguyên khoảng_cách xe đen cả ba hình,0
lily trịnh_vụt đè_tứ quý há_hốc mõm,0
vco chui,0
vứt liêm_sỉ xin,0
le mynhut thứ tuần sau đó chế,0
10 năm trc,0
học_trò của thậy khắp_nơi,0
quỳnh_phạm thì thấy e_đau thì buồn hoy,0
thầy bói,0
chôn sống nó đi,2
mỹ_linh đỗ,0
má trang hay_là má trang_hả ơi,0
ba vang ngoc thiet khg bao gio doc,0
anh khu cách_ly mà la_lối tùm_lum tùm_la,0
toàn lũ cộng_sản mà được ưu_ái là đúng rồi,0
hào nguyễn_xin vid bro,0
chị trang_điểm kiểu này nhìn cứ như gái 18 luôn ta,0
chửi một bị đánh chời chửi cả một đất_nước thì có người còn thương chớ,0
ý_thức cộng_đồng có thì ac sống làm_chi trời,1
dám đụng đến thằng bạn vàng của tao vậy,0
này đang tụng kinh đag đọc ráp vậy trời,0
nó xạo lồn thèm_chém chết mẹ nó,1
full,0
sỉ nc rửa tay khô 95 300 ml,0
đăng_thảo,0
petland ghép vào gà là hơi sai nha,0
bò đỏ nó yêu_thương bố tàu còn không hết mà ghét gì chớ,2
fan cứng,0
sống chậm thôi,0
hằng bắp mình ăn thịt mà có ăn rau mấy đâu,0
tin rằng việt_nam chúng_ta sẽ vượt bệnh_dịch nhờ sự đoàn_kết và nổ_lực,0
huy_phạm đề_nghị anh xuất_trình giấy_tờ hợp_tác làm_việc,0
nhà_linh hậu_giang khong phải sài gòn,0
yêu em và đã nhận một điều là,0
phát nguyễn đánh_dằn mặt nè cđ chừa,0
cần alo bốc lịch,0
bùi_nga quỳnh anh chưa 20 tuổi kêu mệt,0
amber làm thơ thì phải có vần còn không có vần thì thôi được,0
hello abe,0
đào mạnh_an bên đấy nó vẫn coi_đay là cúm binh_thuong thôi tự mua thuốc về mà uống,0
tại ba cả đấy,0
làm vậy chi vậy làm_vậy chi chúng chửi vậy,0
tiệp có khả_năng trở_thành người đàn_ông ho,0
chết cười pha_jjleo hiến_thân rambo,0
hồ văn_kiệt bạn có biết khoảnh_khắc kì_diệu này video nào khong,0
toi chỉ like ủng_hộ nó thôi chứ bài này nghe chẳng gì cả,0
gửi ml nhung17 nhé,2
từ giống nhau ák bạn tùy địa_phương tùy người dùng thôi,0
cực_kì thuyết_phục,0
và,0
giang duy_lu xu_bu thik e_nao,0
nhạc gì vậy,0
có ông nào kí dự_án này chưa bắt_tay vào mà code đi không không kịp quản_lý bây_h,0
câu cuối_cùng chứng_tỏ ông trần dần thật_sự sáng_suốt và yêu nước,0
tại_sao có nhiều người không phải chê mà là chửi,0
ho tran,0
khong lai_trym anh,0
đạt quốc_bành comment top mà ít like vai lon,0
châu_la chi,0
khong biết nhục thì có_thể cười thật tươi_cung được đó là cách giải_quyết khó_khăn,1
má nước_mắt cá_sấu kìa trời,1
cảm_giác anh nhớ em,0
giao già,0
hoàng hải_vietnam num bơ qoan,0
quẩy lên mọi người,0
khong muốn game khong muốn phim khong_nhạc và không_thể ngủ là cảm_giác ức_chế nhất mà toi từng gặp,0
nguyễn_thanh xin link video bro ơi,0
on thầy đã chỉ dạy biết_bao dự_án năm thầy vĩ_đại vai ca lon,0
nghĩ làm_gì nhiều mệt_đầu về làm ly_ngũ_cốc xong đập bốp đầu_vào gối ngủ đến sáng_mai dậy làm tiếp thì mệt,0
bao_binh phần chị ấy đang muốn giúp mọi người cố_gắng mà chỉ muốn tốt hơn thôi thì tốt hơn thì tốt hơn còn khong thì thôi chứ thật_ra thì trái_đất này phải có ng nghèo và người giàu mới cân_bằng được chứ tất_cả giàu hết hoặc tất_cả nghèo hết thì lại khong được,0
thiếu ý_thức của người vn quá yếu và quá kém giờ_giấc cao_su cha chung khong khóc thiếu tinh_thần hợp_tác,2
vĩ_phạm tấm này may đẹp nhất roi đó,0
khong nhận lì_xì,0
zừa lòng toi lắm,0
mình hiểu uống không tan mỡ bụng chị ba vàng ngọc_cung giàu hóa cho_nên đồng_hùi hụi tới tháng tám,0
nhìn giả_tạo vai ca lon,1
trần sinh_đức đến là làm_phiền,0
nghe thì thuyết_phục nhưng đọc lại thì rất thuyết_phục,0
chỉ cần kí cái là cả trăm tỉ mà éo phải đi tù thì tội khong làm một bụng bự biết,2
đcmm đi chết đi,2
ủa thắng kiện phải trả án phí hả cứ tiền ngân_hàng không trả tới lúc nó kiện xem vừa tiền nợ tiền lãi tiền án_phí hết mẹ tài_sản,0
nguyễn_vũ_thu_phương châu_minh uyen làm đi kiếm tiền mua goods,0
huỳnh ngân_đẹp đấy chứ ban,0
dit me đợt dịch này thì thằng sống_ích_kỷ này chắc sớm gia_nhập juventuts,2
hộ,0
ng ta gọi đó xây đường định_hướng xa_hội_chủ_nghĩa,0
nguyễn_thị_hương nguyễn_hương_sen đây,0
ghen ăn_tức vừa thôi ngoài nói_xấu khong bik làm gì,0
giống người khong,0
chắc sắp tới bóng cười được đại_chúng xã_hội hóa_khí vừa sạch ai_ai cầm quả bóng tung_tăng vui_tươi quan_trọng là cười ngặt_ngẹo trông rất là hạnh_phúc và lạc_quan đúng tin_thần của đảng và nhà_nước,2
chửi lắm cô ơi cung_lgbt nè chúc cô luôn khỏe vui_vẻ nhé,0
ba_má đụ chi uổng_công uổng_nghệ uổng nghễ quần_quân uổng công_tuột quần_tèo lên tuột xuống banh lon đau_lon đẻ lớn chơi_trò gì md ghê iu_minh hiếu,2
khánh_vy hình_như may tag_lộn người,0
sống chậm thôi cacban,0
quang_minh diễn hơi sâu rồi đấy,0
lê_thảo mà đó đê thử thuốc hả may thử vacxin hả hay_là bị nhiễm xong_trị hết chơi toi_hơi sợ sương sương khong,0
chị ba chén kiểu vitel,0
đụ đĩ mẹ thầy nhá,2
mà nhiều thằng đắc_lợi,0
cả lê_hữu,0
anh tri đuôi nó tròn là so còn hình tam_giác là sam đó chú ăn so mới chết,0
thằng điên,2
nghe đồn dự_kiến tới năm 2030 vn sẽ đứng số những nc có nền kt phát_triển đó mà trc mắt thấy là ba cái vô_bổ này là dân chịu nợ khong bik bn tiền rồi ăn_ở khong nên rửa_tiền chơi,0
chuẩn chuyện riêng_tư người ta mà soi quá,0
đúng ý_toi ghê,0
ghé shop em làm nhẹ vài hộp mask_dưỡng đón tết đi nào các chị_em la_la,0
nhật_phú nguyễn_xin video bạn ơi,0
phạm_mạng may_lag chứ chậm,1
thế đéo nào xin_lỗi câu là xong,1
nhin c_minh hieu co_duyen còn di_linh ca loc nhin mat no muon no an_dam,2
trần_thảo nhiều chút đấy,0
mai nam hải_a bị xiên có đau không,0
làm thật đó hả thầy,0
huong nguyen,0
em dung_o goc ma_noi em chi mat chi phuc hau em tin chi chi em tin,0
idol đã come_black và tiên_tri lợi_hại hơn xưa,0
thôi đi má,0
cây atm đến từ cao_lãnh,0
cái mặt nghệt như mất sổ gạo ấy,0
chúng_ta càng nhân_nhượng bọn chúng càng lấn tới câu nói của chủ_tịch hồ chí_minh vẫn còn vang rõ đến đời mà đối_sách của chúng_ta khong_thể làm gì chúng,0
bỏ_qua lạm_phát mất giá của vnd,0
mỗi người_dân ta phải đoàn_kết và đại_đoàn_kết thì sẽ thắng được covic19,0
năm mới nghèo cách anh ba,0
chau bn_la cô hả,0
mày ngu vừa thôi ad,2
vé em này bao_nhiêu thầy,0
và đây là giải_pháp,0
khỉ trần dần vẫn còn răng,2
nó lại hợp_lí vlone,0
quân anh dơ nhưng kích_thích,0
xin thành_kính phân_ưu cùng gia_quyến cầu thầy sớm vân du_tiên cảnh,0
mà kêu sam khong có gì ăn thì chắc chưa ăn bao_giờ,0
không nghi_nguồn của cô ls tuê_hoan hoành_hữu hồ,0
tôi khong nghe tôi khong nghe,0
anh chỉ được ăn cơm với cá,0
anh_em có link chính của tiên_tri zũ trụ trần dần,0
nhìn giống diễm my_bộ tính níu_kéo vũ_linh_quay về dì,0
việt_nam vô_địch,0
như một điên,2
lúc còn thời thì chửi ng ta hết thời rồi cái vẻ tiếc_vớ vẩn vai lon,1
yes yes yes,0
khong liên_quan lắm,0
bà bị nhiễm là đúng thôi chẳng có gì là_lạ đất_nước bà là thánh_sống nên coi_thường đại_dịch mà cả thế_giới đang lao_đao chống_trả kỳ_thị đeo khẩu_trang xem như một bệnh cúm bình_thường nào chết mới trắng_mắt đúng là nước đến trôn lon mới nhảy,2
dạng háng bắt sele_buscu chứ gì thầy,1
tôi lại thấy chỗ này cute hơn,0
thiết_nghĩ thầy sẽ mở lớp dạy múa,0
chị oiem mem chi lắm em muốn nói_chuyện với chị tâm_sự với chị du_chi một lần nhà chi,0
yêu thầy dấu bé ba,0
trốn kĩ_vô anh ơi,0
cực_kì thuyết_phục,0
thuyết_phục,0
quảng_cáo hấp_dẫn vai lon ưi,0
chuẩn vai lon chứ còn gì nữa,0
vào là đập chỉ có_thể là thầy ba,0
trời ơi đẹp quá,0
những hình_ảnh bạo_lực của người hk vẫn còn in đậm tâm_trí của chính tôi cảm_phúc ý_chí và sự đồng_lòng của họ thương lắm các cháu vẫn chưa trả tự_do mong các cháu bình_an,0
ny toi sắp đi_nhật các ông nghe mà toi thấy buồn quá,0
lâm_đình khoa,0
đề_văn_mai a_chj hãy nêu cảm_nhận của mình và phân_tích về hiện tg streamer phùng thanh_độ độ mixi hiện nhiều giới trẻ yêu thích câu,0
không phải có tiền làm_gì thì làm bê đê,0
ta nói nghe nguyên ngày hổng chán,0
đm có mỗi đường mays chị_em buôn_bán đường mấy anh_em mua mượn vậy_mà giờ biếc_cố xảy không biết_mấy chị_em còn tâm_trạng đứng không nữa lúc nó rớt xuống sợ rớt mẹ lồn đường thì khỏi làm_ăn gì luôn,2
dăm_ba trái banh làm như cầm súng thương_trường phải_chi bọn này nó đánh giặc thì bik mấy,0
hôm_qua mới gặp đi ăn_đám xong,0
có thấy khá giống đầu của jadon sancho khong nhỉ,0
cái qq đem clip đi kt liền,1
ủa nói nó khóc_lóc xin_lỗi rồi mà,0
bất_biến,0
quốc đạt nước đi chính_xác đấy,0
suốt ngày ngoài ruộng chẳg qtâm đâu,0
cmt dạo để được fan cứng,0
cực_kì thuyết_phục tiếp đi,0
mầm mống tai_họa của xã_hội,1
thuy anh quá được chứ,0
thanh_niên phân_biệt vùng_miền bàn phím vãi lồng giỏi thì hà_nội kêu bắc_kỳ giữa đường hoặc sài_gòn kêu nam_kỳ xem coi thử có đi răng hàm_mặt chỉnh_hình không đkm lũ phân_biệt vùng_miền đkm lũ phản_động,2
