input_text,target_reason
hate-speech-qa: Ngữ cảnh: 'Mai Ngọc cười ỉa =))))))))))))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chơi lớn trong ngày :v' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chửi quá xuất sắc luôn' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đậu má thầy ok chưa ?' Câu hỏi: Tại sao câu này độc hại?,"Từ 'Đậu má' là một lời chửi thề tục tĩu, mang tính xúc phạm và thiếu tôn trọng trực tiếp đến người nghe."
"hate-speech-qa: Ngữ cảnh: 'Bảo Hà hahaha kệ đi , mình vui là được , giờ mà nói này nọ thì lại khiến mn ghét thêm thôi' Câu hỏi: Tại sao câu này độc hại?","Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'thử con nhung lây cho m thử .m k chử nó đi .đạo đức giả' Câu hỏi: Tại sao câu này độc hại?,"Chứa lời xúc phạm trực tiếp ('đạo đức giả') và kích động 'chửi' rủa người khác, khuyến khích hành vi công kích và lăng mạ."
hate-speech-qa: Ngữ cảnh: 'chui hay lam co oi' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: '13:00 khỏi cảm mơn' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Do thiếu lozz ngọc trinh nên hôm qua tiệp hơi nông nỗi' Câu hỏi: Tại sao câu này độc hại?,"Từ 'lozz' là từ tục tĩu, hạ thấp phụ nữ. Cụm 'thiếu lozz ngọc trinh' xúc phạm, khách thể hóa phụ nữ và quấy rối tình dục."
hate-speech-qa: Ngữ cảnh: 'Có hông nhe noe' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Móa , tài sản mấy ổng từ cướp dân mà ra ko chứ ai' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ 'Móa' và cáo buộc 'cướp dân' là  gán ghép tham lam, tham nhũng, hạ thấp uy tín của người lãnh đạo."
hate-speech-qa: Ngữ cảnh: 'Địt cụ chúng nó? Bắt sâu nặng quá. Một đất nước xã hội khốn nạn' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu ('Địt cụ', 'khốn nạn') thể hiện sự khinh miệt, căm ghét và xúc phạm nặng nề đến một nhóm người hoặc hệ thống xã hội."
"hate-speech-qa: Ngữ cảnh: 'DLV sẽ nói gì à?? : ""Phản đôôộoong! - chỉ thế thôi nhé :v' Câu hỏi: Tại sao câu này độc hại?","Cáo buộc bằng từ ('DLV'), vu khống bôi nhọ người bảo vệ mạng xã hội, đồng thời cáo buộc họ chụp mũ vô căn cứ nhằm triệt tiêu thảo luận lành mạnh."
hate-speech-qa: Ngữ cảnh: 'Kha khá Nhung' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Tết ko pháo ko táo quân max chán' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nguyễn Ngọc Như Quỳnh - mẹ Nấm là vk của Trần Dần' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Ông này tốt đẹp gì, đi đêm qua lại giữa Mỹ và polpot, ông ta cứ xoay giữa hai trục Mỹ và polpot, gió chiều nào ông ta ngã chiều đó, ngư ông đắc lợi ...Cái chết của hàng triệu người cam trong ít năm ngắn ngủi polpot cầm quyền có tội rất lớn của ông ta.' Câu hỏi: Tại sao câu này độc hại?","Câu này gán 'tội rất lớn' cho cá nhân, quy trách nhiệm trực tiếp cho cái chết của hàng triệu người, mang tính phỉ báng và kích động thù địch."
hate-speech-qa: Ngữ cảnh: 'yeuu thầy dấu bé baaaa' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Quốc Bảo Lê hen s' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Tú Hoàng Võ thầy t làm hết nha :v' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Cuong Ly Dinh chửi cc' Câu hỏi: Tại sao câu này độc hại?,"cc' là từ viết tắt của một từ chửi thề tục tĩu, mang tính xúc phạm và hạ thấp người khác."
hate-speech-qa: Ngữ cảnh: 'Cô giàu có j kệ cô chứ nữa cô chết đéo người đội tan giàu cở nào cở alibaba chưa mà nói chuyện kinh người rồi 👎' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu ('đéo') và giọng điệu miệt thị, xúc phạm, thể hiện sự khinh thường và ác ý đối với người khác."
hate-speech-qa: Ngữ cảnh: 'Ai là người bắc ở đài loan tìm tới nhà xử con này đánh cho cái mỏ nó sưng lên là nó hết chửi ah' Câu hỏi: Tại sao câu này độc hại?,"Câu này kích động bạo lực, sử dụng ngôn ngữ miệt thị ('con này', 'cái mỏ') và kêu gọi hành vi đánh đập ('đánh') nhằm gây tổn hại thể chất."
hate-speech-qa: Ngữ cảnh: 'con mẹ mày giàu con mẹ mày... khinh thường ng ta' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu 'con mẹ mày' để lăng mạ, hạ thấp người khác, thể hiện sự khinh thường."
hate-speech-qa: Ngữ cảnh: 'Cực thuyết phục nhưng lại vô lí :)))' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Quẩy lên đeeeeeeeeeee' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Quỳnh Dâu Tây lỡ sam FA thì Sao? 😥' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Vào mà la liếm đi mấy chú dlv' Câu hỏi: Tại sao câu này độc hại?,"Cụm từ 'la liếm' xúc phạm vì ám chỉ hành vi bợ đỡ, hạ thấp nhân phẩm. 'dlv' là từ ngữ miệt thị, gán nhãn tiêu cực."
hate-speech-qa: Ngữ cảnh: 'không mặt sịp à thầy :DD' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Có kg chị một ngàn đô lận đó nhe' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Thế cho mình hỏi bạn đã nổ lực như thế nào vậy. Chia sẻ 1 ít đi hay chỉ là.....' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nguyễn Long vlin thật lun á bọn vô ý thức' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ tục tĩu 'vlin' và cụm từ 'bọn vô ý thức' để xúc phạm, hạ thấp giá trị một nhóm người."
hate-speech-qa: Ngữ cảnh: 'Đêm giao thừa ta chúc nhau vui...' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Khá cayy 😂' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nặc Na t cũng ko bt nữa😁' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Sao bọn Việt Tân ko phản đối nhỉ? Chó cụp đui chăng!?' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'Chó cụp đui' để miệt thị, hạ thấp nhân phẩm đối tượng, mang tính xúc phạm và phi nhân hóa."
hate-speech-qa: Ngữ cảnh: 'Phim dở vl' Câu hỏi: Tại sao câu này độc hại?,"Từ tục tĩu 'vl' (vãi lồn) mang tính xúc phạm, thô tục, thể hiện sự khinh miệt và thiếu tôn trọng."
hate-speech-qa: Ngữ cảnh: 'Thiên Anh' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'là mày thì mày định làm gì hả thằng ad óc chó? đánh bom đập thủy điện của nó à?' Câu hỏi: Tại sao câu này độc hại?,"Từ 'óc chó' là lời lăng mạ, xúc phạm trí tuệ và hạ thấp nhân phẩm người khác."
hate-speech-qa: Ngữ cảnh: 'Sena nhìn mặc như lồn' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu, miệt thị 'lồn' để xúc phạm, hạ thấp nhân phẩm người khác.
"
hate-speech-qa: Ngữ cảnh: 'nổ quá bà ơi... bà nổ quá con cháu bà...ra đường ăn xin đó' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ công kích, mỉa mai và nguyền rủa như “‘nổ quá’”, “‘ra đường ăn xin’”, nhằm hạ nhục và xúc phạm người khác."
hate-speech-qa: Ngữ cảnh: 'giàu mà ko biết chia chác cho tụi nó thì bầu Kiên đã là một ví dụ.' Câu hỏi: Tại sao câu này độc hại?,"Chứa từ quy chụp và thù địch như “‘tụi nó’”, ám chỉ tham nhũng và công kích một nhóm người."
hate-speech-qa: Ngữ cảnh: 'Lấy tiền miền nam đi nuôi một lũ con cháu trung quốc' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'lũ' kết hợp với 'con cháu trung quốc' là lời lẽ miệt thị, phân biệt chủng tộc, và xúc phạm người gốc Trung Quốc."
hate-speech-qa: Ngữ cảnh: 'Toan đựng bọn ngu phá hại lên làm quan nên dân nuôn đời vất vả nếu ko nhôt bơt cái bọn ngu ấy lai' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị ""bọn ngu"" và kêu gọi ""nhốt bớt"" một nhóm người, đổ lỗi cho họ về vấn đề xã hội, thể hiện sự thù địch và phân biệt đối xử."
hate-speech-qa: Ngữ cảnh: 'Nguyễn Phương Linh sống thật đéo gì' Câu hỏi: Tại sao câu này độc hại?,Dùng từ 'đéo' mang ý nghĩa xúc phạm tới lối sống của một cá nhân
hate-speech-qa: Ngữ cảnh: 'Cực kỳ thuyết minh' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Hẹn năm sau 😔' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đấu hiệu điển hình của việc không muốn cách ly cho cộng đồng yên ổn mà để cộng đồng cách ly đây mà' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Đam mê mèo tôm hơn bố độ rồi 🙂' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Trung nút vàng bá dơ' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'bá dơ' để xúc phạm, kì thị một cá nhân"
hate-speech-qa: Ngữ cảnh: 'cái gì cho nó thật tại sao mình là đàn ông biến thành đan bà' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Chị làm đẹp thành công lắm  . 👍👍👍👍👍' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Cái vụ này chưa trúng tới linda thì đừng nhắc tên linda vào ok' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Ma Quốc Luân con sâu làm giầu nồi canh' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Sau mà hổn hào quá sau mày lại phân biệt chủng tộc .mày quá đáng rồi linh oi' Câu hỏi: Tại sao câu này độc hại?,"Câu này là ngôn từ thù địch vì trực tiếp cáo buộc 'phân biệt chủng tộc', một hành vi gây chia rẽ và xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'sự thật thì nó rẫy mãi éo chết...còn xứ lừa thì đang trong cơn hấp hối vì hết tiền, nợ ngập đầu, tài nguyên cạn kiệt còn số đông dân đen đang ngập ngụa trong chất độc!... nay thấy tổng thống nó qua thăm, dân mừng như gặp thánh...ai cũng mong chờ nó chìa tay ra cứu mình !' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ miệt thị 'xứ lừa', 'dân đen' và tục tĩu 'éo chết' để hạ thấp một quốc gia và người dân, thể hiện sự khinh miệt."
"hate-speech-qa: Ngữ cảnh: 'Đu me mây cho vay tiên gop ma noi lam tư thiên, bơt sao lôn đi minh hiêu tui mây ăn chăn tiên tư thiên thi đung hơn' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ thô tục, xúc phạm như 'Đu me' và 'sao lôn' để lăng mạ và cáo buộc lừa đảo, hạ thấp nhân phẩm người khác."
hate-speech-qa: Ngữ cảnh: 'Dù biết kì thi thpt quốc gia rất quan trọng nhưng thật sự là bây giờ k dám đi hc luôn á :'(' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Nghe vô lý nhưng lại rất thuyết phục' Câu hỏi: Tại sao câu này độc hại?,"Câu bình luận này là bình thường, không chứa ngôn từ thù địch hay xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'Bệnh viện Anh như cc. Đã có triệu chứng rõ ràng, khai cả tiền sử tiếp xúc vẫn ko cho xét nghiệm mà yêu cầu cách ly tại nhà 😔 Ông bố điều mb bế về Vn chữa là hợp lý' Câu hỏi: Tại sao câu này độc hại?","Từ ""'như cc'"" là ngôn ngữ tục tĩu, xúc phạm, dùng để miệt thị và đánh giá thấp chất lượng dịch vụ của bệnh viện."
